#   X	        Y	        Z	    Scalar field
-2.21292353	0.72611648	0.38050342	-1593.000000
-2.30986667	0.30702996	0.38096702	-1626.000000
-2.30980539	0.30742595	0.38096702	-1617.000000
-2.20032835	0.91224092	0.38030219	-1635.000000
-2.18793893	0.92496574	0.38082504	-1633.000000
-2.30492353	0.30501434	0.38086241	-1628.000000
-2.30742574	0.30489260	0.38088417	-1633.000000
-2.30760860	0.30538166	0.38094431	-1637.000000
-2.30818892	0.30654079	0.38103384	-1633.000000
-2.28360915	0.42174202	0.38118097	-1628.000000
-2.30620527	0.30629662	0.38110152	-1626.000000
-2.15827394	0.94022137	0.38091585	-1556.000000
-2.30760980	0.30672386	0.38134065	-1619.000000
-2.19255185	0.86954612	0.38043982	-1634.000000
-2.30736470	0.30712062	0.38094428	-1599.000000
-2.14074469	1.07403862	0.38176256	-1537.000000
-2.20713162	0.93995190	0.38066211	-1594.000000
-2.17783189	0.96515656	0.38077787	-1560.000000
-2.15579319	1.03394020	0.38145831	-1573.000000
-2.30605435	0.30693775	0.38146773	-1610.000000
-2.23457885	0.83335692	0.38031828	-1625.000000
-2.30852485	0.30947086	0.38115329	-1612.000000
-2.31320190	0.50960559	0.38143703	-1617.000000
-2.24398875	0.50968957	0.38151327	-1521.000000
-2.29602599	0.46169153	0.38133430	-1622.000000
-2.31102586	0.30980700	0.38080886	-1631.000000
-2.15274930	0.97296625	0.38186419	-1475.000000
-2.30977511	0.30965394	0.38099605	-1624.000000
-2.28903985	0.43556774	0.38133922	-1665.000000
-2.14410806	1.00555778	0.38129687	-1581.000000
-2.22874188	0.91642553	0.38078505	-1689.000000
-2.31120872	0.31191209	0.38089922	-1648.000000
-2.24173188	0.49018833	0.38156125	-1488.000000
-2.30897975	0.31056961	0.38051024	-1642.000000
-2.20796442	0.85666990	0.38042605	-1619.000000
-2.19610286	0.76148343	0.38014486	-1579.000000
-2.30919504	0.31209588	0.38096678	-1649.000000
-2.20732808	0.80726177	0.38017732	-1603.000000
-2.27942705	0.41884232	0.38079926	-1627.000000
-2.30724096	0.31035548	0.38060808	-1626.000000
-2.27191210	0.52266300	0.38190243	-1540.000000
-2.30434155	0.30965307	0.38049605	-1603.000000
-2.30765271	0.47368601	0.38165593	-1632.000000
-2.28220010	0.46321565	0.38073838	-1589.000000
-2.30574656	0.31014135	0.38073516	-1606.000000
-2.19383764	0.83207130	0.38033187	-1585.000000
-2.28479910	0.43407121	0.38135400	-1639.000000
-2.19224906	0.85202909	0.38048038	-1556.000000
-2.21175718	0.77875835	0.38042057	-1552.000000
-2.30553102	0.31224716	0.38036883	-1637.000000
-2.30568647	0.31197256	0.38113147	-1635.000000
-2.25785637	0.64781296	0.38100284	-1596.000000
-2.30113864	0.30516696	0.38102686	-1617.000000
-2.30046773	0.30470884	0.38090730	-1621.000000
-2.22353506	0.79218769	0.38025296	-1644.000000
-2.30415988	0.30519819	0.38074282	-1630.000000
-2.25075579	0.81923008	0.38075963	-1669.000000
-2.30266571	0.30647928	0.38129616	-1610.000000
-2.21200538	1.03367269	0.38111919	-1611.000000
-2.30266452	0.30678409	0.38093004	-1597.000000
-2.30354977	0.30742526	0.38107976	-1587.000000
-2.16260695	0.94446397	0.38105142	-1571.000000
-2.30838633	0.46898612	0.38162482	-1642.000000
-2.18435931	1.01163554	0.38125256	-1586.000000
-2.30086470	0.30705893	0.38102683	-1596.000000
-2.30211496	0.30745599	0.38083953	-1596.000000
-2.30156565	0.30782190	0.38078016	-1588.000000
-2.29662275	0.30525845	0.38104177	-1588.000000
-2.29912376	0.30559355	0.38069832	-1603.000000
-2.29851198	0.30525827	0.38021252	-1624.000000
-2.29924726	0.30602181	0.38112471	-1608.000000
-2.29747629	0.30470842	0.38079521	-1592.000000
-2.27216697	0.65910643	0.38064492	-1649.000000
-2.18294549	0.80557990	0.38019791	-1531.000000
-2.29775238	0.30583769	0.38125175	-1598.000000
-2.29747629	0.30660045	0.38082528	-1599.000000
-2.23950028	0.77110171	0.38075942	-1631.000000
-2.17977977	1.04383111	0.38161799	-1613.000000
-2.30040765	0.30840200	0.38133371	-1570.000000
-2.30034399	0.30794364	0.38057116	-1588.000000
-2.23033190	0.62611181	0.38107461	-1536.000000
-2.29720187	0.30678338	0.38079512	-1592.000000
-2.29741359	0.30754626	0.38045904	-1583.000000
-2.27173567	0.71162760	0.38107869	-1706.000000
-2.30107760	0.30922598	0.38108706	-1561.000000
-2.30339646	0.30907306	0.38071248	-1592.000000
-2.26459432	0.69886976	0.38095558	-1631.000000
-2.30296946	0.31014118	0.38104936	-1563.000000
-2.23692775	0.83061111	0.38012883	-1687.000000
-2.23450994	0.89857286	0.38016462	-1686.000000
-2.30138254	0.30925587	0.38078007	-1567.000000
-2.30229807	0.30968407	0.38092983	-1561.000000
-2.14468837	1.01511025	0.38202229	-1535.000000
-2.27231908	0.65681738	0.38058451	-1649.000000
-2.21611547	0.81080252	0.37978047	-1624.000000
-2.30272412	0.31053796	0.38062295	-1601.000000
-2.15885401	0.93451452	0.38100773	-1452.000000
-2.30397534	0.31240004	0.38049594	-1614.000000
-2.30260062	0.31184977	0.38028675	-1623.000000
-2.23563814	0.94389266	0.38148177	-1681.000000
-2.19545245	0.84052414	0.37992537	-1614.000000
-2.28827095	0.48146537	0.38077036	-1611.000000
-2.24688816	0.73289436	0.38029659	-1567.000000
-2.30171657	0.31062976	0.38047329	-1623.000000
-2.23067856	0.77259648	0.38029990	-1626.000000
-2.23942471	0.63490182	0.38100919	-1619.000000
-2.24572182	0.81349146	0.38087109	-1629.000000
-2.29584885	0.40679044	0.38117874	-1658.000000
-2.23706794	0.68775827	0.38041216	-1627.000000
-2.14398599	1.00516105	0.38163346	-1536.000000
-2.22556233	0.69132710	0.38072255	-1588.000000
-2.17196178	1.07752109	0.38129145	-1604.000000
-2.29900146	0.31026259	0.38078746	-1592.000000
-2.20498562	0.75077343	0.38018164	-1619.000000
-2.24169755	0.75785780	0.38042358	-1621.000000
-2.25338888	0.48472643	0.38100633	-1550.000000
-2.29720163	0.31044644	0.38088533	-1587.000000
-2.29854441	0.31130072	0.38112447	-1610.000000
-2.19566607	0.85224336	0.38025495	-1591.000000
-2.24267626	0.50978047	0.38167056	-1509.000000
-2.21988297	0.71113235	0.38042668	-1539.000000
-2.19613457	0.76410866	0.38069350	-1557.000000
-2.29656172	0.31102550	0.38116217	-1601.000000
-2.29827166	0.31096482	0.38143054	-1596.000000
-2.29820800	0.31059843	0.38066790	-1605.000000
-2.25995111	0.47300911	0.38089833	-1517.000000
-2.19566274	0.89090854	0.38063309	-1619.000000
-2.18772960	0.86566943	0.38024369	-1599.000000
-2.26080894	0.70775020	0.38081178	-1658.000000
-2.22532296	0.92777818	0.38097382	-1640.000000
-2.22403336	0.72395086	0.38058966	-1580.000000
-2.15139961	1.03097999	0.38177931	-1602.000000
-2.20278311	1.10084081	0.38160494	-1594.000000
-2.21675920	0.80723196	0.38045108	-1635.000000
-2.24292064	0.73780793	0.38033733	-1649.000000
-2.25732231	0.77015781	0.38067082	-1664.000000
-2.24875069	0.72007740	0.37996069	-1658.000000
-2.29564571	0.29976422	0.38077369	-1588.000000
-2.29488230	0.30000904	0.38065410	-1574.000000
-2.27615619	0.46199378	0.38048401	-1578.000000
-2.21305394	0.92594558	0.38064936	-1673.000000
-2.18336034	0.91440600	0.38026536	-1639.000000
-2.17491078	0.88950306	0.38054952	-1540.000000
-2.19474578	0.88099003	0.37990797	-1632.000000
-2.29430318	0.30031413	0.38092986	-1576.000000
-2.27725410	0.49681443	0.38144034	-1611.000000
-2.29210734	0.29747602	0.38127455	-1588.000000
-2.16370225	0.96417785	0.38058117	-1587.000000
-2.20963645	0.66028929	0.38091248	-1472.000000
-2.14105248	1.05395877	0.38192433	-1569.000000
-2.28991032	0.29716977	0.38128197	-1577.000000
-2.28975654	0.29686454	0.38088563	-1588.000000
-2.29361963	0.41109309	0.38097000	-1638.000000
-2.25223422	0.70204222	0.38075095	-1583.000000
-2.19559884	0.90110129	0.38007832	-1641.000000
-2.20016861	0.72751826	0.38088098	-1557.000000
-2.21104813	0.84528714	0.38020739	-1630.000000
-2.16858649	0.97714877	0.38138264	-1613.000000
-2.29152608	0.29884875	0.38084880	-1579.000000
-2.29140401	0.29958075	0.38084885	-1565.000000
-2.28101087	0.44502649	0.38072020	-1570.000000
-2.24357891	0.85289001	0.38040093	-1654.000000
-2.19260406	0.95551425	0.38073364	-1602.000000
-2.24500895	0.63883942	0.38089779	-1577.000000
-2.18054080	1.04242706	0.38121915	-1588.000000
-2.26221323	0.69508523	0.38041630	-1640.000000
-2.29616356	0.30174816	0.38052702	-1578.000000
-2.29647017	0.30095536	0.38092238	-1583.000000
-2.29646873	0.30132118	0.38055620	-1572.000000
-2.22083592	0.65580451	0.38057259	-1536.000000
-2.29631805	0.30196235	0.38092238	-1560.000000
-2.29546356	0.30260336	0.38116992	-1581.000000
-2.13928390	1.03171158	0.38163605	-1576.000000
-2.28904605	0.68636131	0.38252869	-1704.000000
-2.29445624	0.30107716	0.38099000	-1563.000000
-2.22788882	0.63316131	0.38062125	-1565.000000
-2.16908169	0.90842378	0.38123158	-1568.000000
-2.29472995	0.30293804	0.38068318	-1585.000000
-2.29598165	0.30449530	0.38092226	-1567.000000
-2.29528046	0.30403736	0.38116983	-1563.000000
-2.23241711	0.79298282	0.38046718	-1653.000000
-2.27112794	0.41472143	0.38085976	-1603.000000
-2.18387938	0.92762029	0.38077617	-1611.000000
-2.29326439	0.30302978	0.38047498	-1583.000000
-2.24914742	0.51011735	0.38198397	-1556.000000
-2.23115969	0.85346764	0.38056377	-1592.000000
-2.29448700	0.30431220	0.38104931	-1550.000000
-2.25254703	0.62968510	0.38054127	-1595.000000
-2.28963518	0.30110678	0.38134193	-1543.000000
-2.19717312	1.04886794	0.38125291	-1638.000000
-2.29222822	0.30260295	0.38102761	-1552.000000
-2.29073358	0.30241883	0.38115469	-1547.000000
-2.19518781	1.07044399	0.38164493	-1607.000000
-2.28890181	0.30171746	0.38085610	-1559.000000
-2.29135585	0.46254486	0.38101336	-1614.000000
-2.29036736	0.30162576	0.38109526	-1572.000000
-2.15042901	0.96817458	0.38123319	-1533.000000
-2.26859593	0.41176125	0.38111359	-1594.000000
-2.29647899	0.51183170	0.38158232	-1621.000000
-2.20798182	0.71949315	0.38092002	-1564.000000
-2.24301553	0.71327209	0.38065401	-1628.000000
-2.29253316	0.30403700	0.38111791	-1545.000000
-2.29158545	0.30434164	0.38060191	-1574.000000
-2.28908443	0.30400553	0.38091537	-1552.000000
-2.14499044	1.03696120	0.38167560	-1588.000000
-2.27314496	0.65629876	0.38107103	-1654.000000
-2.16843629	0.94342661	0.38106364	-1578.000000
-2.19922686	0.93219978	0.38020408	-1536.000000
-2.28652072	0.29710814	0.38074422	-1558.000000
-2.28719330	0.29750529	0.38086382	-1574.000000
-2.24668741	0.63664246	0.38067928	-1635.000000
-2.16415977	1.00510240	0.38181067	-1608.000000
-2.27576160	0.46095610	0.38115782	-1586.000000
-2.24403548	0.88221735	0.38099608	-1677.000000
-2.19169188	0.91935110	0.38063234	-1627.000000
-2.20620370	1.05018187	0.38061133	-1678.000000
-2.28850436	0.29918438	0.38073662	-1554.000000
-2.21683383	0.95878297	0.38049877	-1669.000000
-2.20019293	1.05063820	0.38099703	-1640.000000
-2.28758907	0.30061820	0.38061696	-1547.000000
-2.28569984	0.29881734	0.38138711	-1543.000000
-2.26947880	0.67521912	0.38058493	-1519.000000
-2.15548754	1.06308568	0.38226905	-1616.000000
-2.28566742	0.29955018	0.38101986	-1549.000000
-2.14944601	1.02151942	0.38124138	-1606.000000
-2.28655171	0.30046517	0.38083348	-1545.000000
-2.28600359	0.30061826	0.38111022	-1527.000000
-2.14902449	0.99127674	0.38180658	-1541.000000
-2.18852353	0.88800895	0.38093218	-1619.000000
-2.25547338	0.66417050	0.38063672	-1573.000000
-2.28444576	0.29756591	0.38078088	-1568.000000
-2.21470761	0.62760609	0.38130865	-1364.000000
-2.20433712	0.81543940	0.38018322	-1591.000000
-2.17675447	1.06104267	0.38119259	-1570.000000
-2.28357482	0.45113090	0.38095272	-1635.000000
-2.24141431	0.85206592	0.38083550	-1644.000000
-2.21035194	0.79523814	0.38035616	-1632.000000
-2.17041397	0.99832791	0.38109124	-1611.000000
-2.23585677	0.86872715	0.38057175	-1625.000000
-2.17154074	1.01758492	0.38101712	-1606.000000
-2.28307319	0.30022088	0.38099813	-1516.000000
-2.17856669	0.95304066	0.38087237	-1600.000000
-2.28176069	0.29903060	0.38075903	-1534.000000
-2.32572317	0.45003724	0.38182163	-1619.000000
-2.28231120	0.30012989	0.38124469	-1476.000000
-2.20809865	1.01777184	0.38031590	-1625.000000
-2.28597116	0.30135006	0.38074395	-1551.000000
-2.22478127	0.83900177	0.38034797	-1637.000000
-2.29687405	0.52019370	0.38154694	-1592.000000
-2.28566599	0.30174702	0.38071379	-1540.000000
-2.16694856	0.88123149	0.38112894	-1450.000000
-2.21536326	0.75004184	0.38060564	-1566.000000
-2.28868890	0.30287662	0.38122222	-1527.000000
-2.28801727	0.30409750	0.38113284	-1523.000000
-2.21625829	0.92399198	0.38060969	-1665.000000
-2.26765323	0.63420391	0.38076404	-1599.000000
-2.28679657	0.30370042	0.38128909	-1507.000000
-2.28710079	0.30376130	0.38098305	-1532.000000
-2.28768229	0.30449462	0.38146877	-1527.000000
-2.30804491	0.50209779	0.38115278	-1620.000000
-2.13802910	1.08801568	0.38237572	-1522.000000
-2.21034932	0.80985594	0.38001302	-1577.000000
-2.28557515	0.30379218	0.38111007	-1503.000000
-2.20676684	0.91169262	0.38003615	-1670.000000
-2.21775007	0.69309622	0.38071755	-1534.000000
-2.28456640	0.30260181	0.38053402	-1518.000000
-2.28398824	0.30107585	0.38078067	-1536.000000
-2.30978465	0.50322717	0.38145146	-1613.000000
-2.29721689	0.44820255	0.38112298	-1604.000000
-2.24647355	0.64271557	0.38092101	-1628.000000
-2.15067005	0.99850875	0.38137057	-1598.000000
-2.28121018	0.30144152	0.38072869	-1492.000000
-2.20865560	0.96622825	0.38098022	-1659.000000
-2.28222036	0.30083188	0.38124466	-1500.000000
-2.17643332	0.92618537	0.38077056	-1585.000000
-2.20998812	0.76807714	0.38034064	-1634.000000
-2.28163838	0.30192956	0.38078803	-1503.000000
-2.28176188	0.30223480	0.38121548	-1511.000000
-2.19200945	1.09931338	0.38124537	-1581.000000
-2.22515941	0.73499781	0.38018352	-1618.000000
-2.28292108	0.30464604	0.38142347	-1542.000000
-2.28115034	0.30321169	0.38112503	-1529.000000
-2.28215790	0.30308986	0.38127476	-1529.000000
-2.28273702	0.30272380	0.38099802	-1503.000000
-2.28264570	0.30339479	0.38099802	-1518.000000
-2.28182292	0.30369982	0.38124457	-1538.000000
-2.28102732	0.30461550	0.38075873	-1547.000000
-2.19803858	0.92850679	0.38057584	-1636.000000
-2.19343710	0.86600614	0.38034761	-1624.000000
-2.23018980	0.80113077	0.38095856	-1647.000000
-2.17111087	1.04044282	0.38094637	-1633.000000
-2.29515576	0.30580696	0.38043636	-1590.000000
-2.22473598	0.70399183	0.38044509	-1604.000000
-2.29564667	0.30657044	0.38128936	-1596.000000
-2.29549313	0.30632624	0.38089299	-1605.000000
-2.23392320	0.67963970	0.37993756	-1635.000000
-2.29643965	0.30669242	0.38104168	-1599.000000
-2.25702238	0.72230667	0.38054219	-1656.000000
-2.16430593	1.04419529	0.38142508	-1592.000000
-2.29546213	0.30846223	0.38092205	-1581.000000
-2.24080110	0.86143368	0.38049796	-1619.000000
-2.20888567	0.80515599	0.38029516	-1623.000000
-2.24785185	0.89573717	0.38192284	-1699.000000
-2.28485632	0.44356182	0.38052517	-1615.000000
-2.30808043	0.44444966	0.38081381	-1646.000000
-2.29274607	0.30840090	0.38087010	-1585.000000
-2.31067395	0.46758336	0.38155693	-1664.000000
-2.20613790	0.81263268	0.38030061	-1554.000000
-2.21611762	0.80552280	0.38027102	-1655.000000
-2.24572635	0.75843817	0.38028795	-1627.000000
-2.23969579	0.66169679	0.38075122	-1588.000000
-2.29048681	0.30516544	0.38042215	-1590.000000
-2.25861931	0.63810891	0.38070005	-1608.000000
-2.28981686	0.30580670	0.38109505	-1592.000000
-2.15490913	1.02658629	0.38158679	-1614.000000
-2.18291497	0.81180608	0.38056096	-1495.000000
-2.14502478	1.00516117	0.38178203	-1519.000000
-2.22066212	0.84968251	0.38072240	-1591.000000
-2.29119158	0.30818698	0.38136435	-1589.000000
-2.29094625	0.30852276	0.38096800	-1598.000000
-2.28920555	0.30717936	0.38063839	-1583.000000
-2.22242570	0.63868475	0.38078967	-1458.000000
-2.18459988	1.04816568	0.38141689	-1586.000000
-2.18981457	0.78437179	0.38042951	-1374.000000
-2.18051481	0.99649793	0.38087568	-1579.000000
-2.14034724	1.08252275	0.38191271	-1569.000000
-2.16157007	0.93640673	0.38075379	-1561.000000
-2.19857955	0.74775106	0.38093737	-1520.000000
-2.31305695	0.44045237	0.38110527	-1648.000000
-2.29320431	0.31029302	0.38098964	-1594.000000
-2.16440749	0.95563322	0.38128501	-1552.000000
-2.29460883	0.31078130	0.38122976	-1590.000000
-2.24047351	0.78806961	0.38025987	-1645.000000
-2.20367455	1.02186048	0.38075557	-1638.000000
-2.18904853	0.80252963	0.38020915	-1572.000000
-2.24035859	0.50849938	0.38201389	-1483.000000
-2.20178390	0.72913617	0.38044783	-1564.000000
-2.19435239	0.85022908	0.37995529	-1620.000000
-2.25332665	0.50996566	0.38151318	-1610.000000
-2.20062971	0.95447820	0.38064656	-1638.000000
-2.20362949	0.86243725	0.38010159	-1609.000000
-2.31888485	0.46068725	0.38147211	-1628.000000
-2.17431855	1.00293612	0.38080105	-1593.000000
-2.29051781	0.30992666	0.38090771	-1587.000000
-2.14764643	1.03366566	0.38182041	-1618.000000
-2.29091406	0.31108558	0.38063082	-1599.000000
-2.20880270	0.72843498	0.38036391	-1575.000000
-2.19068360	0.93744808	0.38083985	-1625.000000
-2.29143429	0.31224588	0.38111755	-1589.000000
-2.19977617	0.94779402	0.38049966	-1675.000000
-2.18668079	0.99070066	0.38098010	-1614.000000
-2.22077918	0.88349634	0.38040051	-1653.000000
-2.24623418	0.85487336	0.38051316	-1688.000000
-2.28987670	0.31123859	0.38084820	-1599.000000
-2.28899217	0.31190962	0.38109481	-1592.000000
-2.19046974	0.93247288	0.38050798	-1595.000000
-2.18317056	0.99356931	0.38105130	-1605.000000
-2.17732000	0.91138452	0.38071385	-1595.000000
-2.28783393	0.30553147	0.38113275	-1576.000000
-2.28801727	0.30598953	0.38116193	-1587.000000
-2.20906806	0.81254101	0.38035196	-1563.000000
-2.30133772	0.45381826	0.38156459	-1631.000000
-2.21166849	1.03852451	0.38099593	-1656.000000
-2.18209839	1.03165519	0.38112825	-1564.000000
-2.25256991	0.68608099	0.38042265	-1617.000000
-2.16400599	0.98969120	0.38114670	-1578.000000
-2.25299382	0.73072928	0.38073444	-1656.000000
-2.26013827	0.43190205	0.38073477	-1556.000000
-2.28664470	0.30684444	0.38134906	-1533.000000
-2.28591013	0.30717912	0.38086334	-1569.000000
-2.28511643	0.30772898	0.38074368	-1582.000000
-2.25094366	0.76683086	0.38032758	-1651.000000
-2.16418266	1.05744028	0.38154101	-1609.000000
-2.21401834	0.75562656	0.38030237	-1641.000000
-2.16650987	0.98352659	0.38147742	-1625.000000
-2.20840883	0.72147715	0.38070363	-1563.000000
-2.20980906	0.74482322	0.38062659	-1564.000000
-2.24248266	0.84931904	0.38083330	-1595.000000
-2.23099685	0.68702483	0.38095063	-1613.000000
-2.24813795	0.74644452	0.38040784	-1627.000000
-2.18280005	1.04898846	0.38160548	-1586.000000
-2.28285742	0.30785072	0.38075110	-1556.000000
-2.18521166	1.03144157	0.38114804	-1600.000000
-2.19318652	0.93851644	0.38089204	-1623.000000
-2.20775914	0.77610272	0.38006911	-1564.000000
-2.28270674	0.30849087	0.38111728	-1538.000000
-2.28487229	0.30946794	0.38074362	-1582.000000
-2.18364954	0.79627216	0.38053611	-1486.000000
-2.28832197	0.30925462	0.38128135	-1581.000000
-2.28847313	0.30885828	0.38057899	-1583.000000
-2.21167564	0.96985954	0.38084647	-1663.000000
-2.21115375	0.72199625	0.38038930	-1566.000000
-2.28822875	0.31026143	0.38091514	-1589.000000
-2.17504644	1.06604779	0.38168383	-1613.000000
-2.15035915	1.05972779	0.38170770	-1597.000000
-2.31128836	0.43499032	0.38141882	-1662.000000
-2.21963525	0.73588210	0.38014039	-1595.000000
-2.26954079	0.42024535	0.38113731	-1589.000000
-2.21876287	0.89857107	0.38021681	-1659.000000
-2.24422932	0.75981092	0.38010824	-1595.000000
-2.22781754	0.71870226	0.38051870	-1605.000000
-2.23505759	0.94340456	0.38136193	-1688.000000
-2.22510767	0.66908002	0.38070491	-1574.000000
-2.28603053	0.31218401	0.38061649	-1573.000000
-2.21394753	0.85071963	0.38056114	-1614.000000
-2.28255343	0.30949888	0.38111731	-1571.000000
-2.24829412	0.72605866	0.38056928	-1596.000000
-2.17833829	0.81619972	0.38087898	-1401.000000
-2.18004966	1.06559014	0.38117945	-1575.000000
-2.13479543	1.06158710	0.38197136	-1544.000000
-2.25968504	0.66118002	0.38074625	-1616.000000
-2.28346872	0.31035283	0.38089988	-1583.000000
-2.28194356	0.30876571	0.38099772	-1542.000000
-2.27918005	0.44289026	0.38072732	-1612.000000
-2.13564992	1.06360137	0.38221255	-1513.000000
-2.18908739	1.02094388	0.38098735	-1597.000000
-2.28438425	0.31084105	0.38107958	-1594.000000
-2.23593354	0.71626103	0.38012701	-1629.000000
-2.26229739	0.49876630	0.38066491	-1617.000000
-2.28453612	0.31196991	0.38074353	-1569.000000
-2.28288960	0.31239796	0.38123679	-1558.000000
-2.28377366	0.31184793	0.38099015	-1574.000000
-2.19283962	1.04755557	0.38132891	-1636.000000
-2.25507236	0.69715941	0.38056093	-1615.000000
-2.21296501	0.90147060	0.38072261	-1653.000000
-2.28252196	0.31212267	0.38078013	-1564.000000
-2.30741310	0.42757383	0.38134328	-1645.000000
-2.26669765	0.72511506	0.38099778	-1660.000000
-2.24352813	0.75266981	0.38002306	-1595.000000
-2.28219056	0.30055705	0.38161090	-1467.000000
-2.24294376	0.79514986	0.38024822	-1620.000000
-2.26983571	0.51555151	0.38133377	-1577.000000
-2.28099942	0.31111592	0.38164067	-1551.000000
-2.20459747	0.94214845	0.38045645	-1660.000000
-2.30883932	0.49474305	0.38139772	-1621.000000
-2.27773523	0.28126934	0.38123906	-1396.000000
-2.19956255	0.94196492	0.38047323	-1661.000000
-2.31537819	0.44216204	0.38188976	-1641.000000
-2.24628258	0.69560224	0.38031679	-1612.000000
-2.26792073	0.43959317	0.38110223	-1590.000000
-2.27898788	0.28288659	0.38147813	-1376.000000
-2.15542793	1.03293335	0.38170400	-1587.000000
-2.27871275	0.28313053	0.38141793	-1400.000000
-2.31202388	0.41561159	0.38173085	-1642.000000
-2.18226671	0.86936194	0.38041300	-1606.000000
-2.23643327	0.64012033	0.38077256	-1612.000000
-2.28045034	0.28377154	0.38098383	-1471.000000
-2.30386281	0.51958454	0.38146308	-1551.000000
-2.19119096	1.04877627	0.38118079	-1626.000000
-2.27913737	0.28462631	0.38077477	-1493.000000
-2.27895665	0.28505361	0.38150719	-1411.000000
-2.27770519	0.28343636	0.38126811	-1392.000000
-2.27871156	0.28355837	0.38105071	-1441.000000
-2.27877378	0.28459558	0.38147798	-1409.000000
-2.18522978	0.84629112	0.38026142	-1547.000000
-2.22856259	0.86784118	0.38023034	-1657.000000
-2.26862383	0.68669397	0.38061315	-1624.000000
-2.28020740	0.28520668	0.38135096	-1458.000000
-2.26783252	0.41994020	0.38123414	-1574.000000
-2.19283676	0.77890909	0.38023919	-1528.000000
-2.18732667	0.93030661	0.38067144	-1579.000000
-2.19910073	0.98600215	0.38088024	-1645.000000
-2.21874690	0.77079415	0.38031027	-1656.000000
-2.17993665	0.96845269	0.38049430	-1574.000000
-2.29821658	0.52651089	0.38160041	-1493.000000
-2.18952680	0.90149766	0.38037324	-1607.000000
-2.27947474	0.28722057	0.38126040	-1474.000000
-2.26215029	0.71190023	0.38043928	-1658.000000
-2.17651677	0.99219447	0.38079903	-1595.000000
-2.28087711	0.28850147	0.38076711	-1540.000000
-2.25504112	0.69490135	0.38047114	-1621.000000
-2.22887969	0.76188421	0.38022009	-1614.000000
-2.26377082	0.68980658	0.38077974	-1572.000000
-2.16477013	0.99497050	0.38163060	-1597.000000
-2.27718592	0.28758630	0.38126782	-1392.000000
-2.24994183	0.47926423	0.38138640	-1532.000000
-2.27855945	0.28819656	0.38150695	-1434.000000
-2.24401546	0.78886431	0.38082778	-1643.000000
-2.24294305	0.80537397	0.38039625	-1627.000000
-2.21933150	1.00550520	0.38068169	-1637.000000
-2.25818253	0.47841024	0.38154253	-1550.000000
-2.18351746	0.87885302	0.38040420	-1602.000000
-2.19397330	0.98902243	0.38074276	-1534.000000
-2.21874714	0.77659327	0.38061246	-1666.000000
-2.27922940	0.28966135	0.38089401	-1489.000000
-2.18418860	0.88889325	0.38073307	-1586.000000
-2.27825284	0.28926432	0.38111046	-1443.000000
-2.27837515	0.29008839	0.38114065	-1456.000000
-2.28066516	0.29130983	0.38152945	-1464.000000
-2.21470261	0.90787858	0.38019574	-1663.000000
-2.28035760	0.29271340	0.38076678	-1522.000000
-2.24136400	0.73872262	0.38015902	-1654.000000
-2.25702071	0.71614134	0.37987420	-1681.000000
-2.27843595	0.29146239	0.38117075	-1463.000000
-2.24002337	0.49092120	0.38168857	-1457.000000
-2.18175125	0.85901707	0.38084677	-1610.000000
-2.28335929	0.45979780	0.38079721	-1642.000000
-2.15521717	0.99338222	0.38129699	-1605.000000
-2.18637681	0.98517680	0.38134977	-1593.000000
-2.25063896	0.77446002	0.38069084	-1628.000000
-2.21640110	1.02308309	0.38101879	-1631.000000
-2.29474068	0.47575915	0.38084269	-1635.000000
-2.21991801	0.93650526	0.38034746	-1655.000000
-2.27672744	0.29124823	0.38126755	-1420.000000
-2.26300859	0.68461847	0.38081577	-1621.000000
-2.27599597	0.29253030	0.38154432	-1356.000000
-2.27752042	0.29307920	0.38104999	-1452.000000
-2.24515772	0.65998816	0.38036793	-1615.000000
-2.28066397	0.29350668	0.38122338	-1514.000000
-2.19922090	0.73279798	0.38063756	-1547.000000
-2.28011465	0.29408658	0.38113293	-1496.000000
-2.17593718	1.00864363	0.38140392	-1587.000000
-2.18144417	0.87915802	0.38086894	-1573.000000
-2.20987654	0.68430620	0.38059494	-1514.000000
-2.14233470	1.02716362	0.38138419	-1597.000000
-2.27776432	0.29488030	0.38114032	-1459.000000
-2.15524507	1.02011633	0.38155785	-1592.000000
-2.13305545	1.07806718	0.38251907	-1486.000000
-2.24120975	0.76310688	0.38060564	-1617.000000
-2.28035736	0.29631445	0.38085604	-1521.000000
-2.24735141	0.44645691	0.38135004	-1403.000000
-2.27935123	0.29616141	0.38104242	-1496.000000
-2.21359277	0.73920840	0.38015878	-1602.000000
-2.16703582	0.92215562	0.38141465	-1553.000000
-2.27837491	0.29567346	0.38125992	-1436.000000
-2.27810073	0.29600939	0.38123065	-1434.000000
-2.20904374	0.76240110	0.38065156	-1615.000000
-2.20701265	0.66962719	0.38131362	-1400.000000
-2.27666616	0.29545927	0.38135767	-1390.000000
-2.18672848	0.81934446	0.38042265	-1491.000000
-2.17138076	1.07211983	0.38083801	-1592.000000
-2.15338898	0.98117524	0.38173604	-1550.000000
-2.20160651	0.69245434	0.38083234	-1398.000000
-2.27880621	0.28184971	0.38178426	-1374.000000
-2.27776742	0.28447354	0.38166440	-1350.000000
-2.27984214	0.28575578	0.38165691	-1429.000000
-2.18521142	1.02976263	0.38102686	-1612.000000
