#   X	          Y	         Z	   Intensity
-0.62181097	-1.13362098	0.93495202	0.161013
-0.62266499	-1.13520801	0.94120800	0.242069
-0.62095600	-1.13209498	0.94108599	0.249882
-0.61915600	-1.12879896	0.94084197	0.249393
-0.61756903	-1.12586999	0.94087201	0.245487
-0.61564600	-1.12242103	0.94047499	0.244755
-0.61396801	-1.11930799	0.94032300	0.243290
-0.61225897	-1.11622596	0.94020098	0.242802
-0.61045802	-1.11293006	0.93989599	0.244511
-0.60856599	-1.10951197	0.93946803	0.244511
-0.60688800	-1.10640001	0.93931597	0.245975
-0.60508698	-1.10313404	0.93897998	0.247440
-0.60319501	-1.09971595	0.93852198	0.252811
-0.60160798	-1.09678602	0.93849200	0.258183
-0.60008198	-1.09404004	0.93858302	0.264286
-0.59840399	-1.09095800	0.93839997	0.268681
-0.59678602	-1.08805799	0.93833899	0.266239
-0.59492499	-1.08460999	0.93782002	0.265751
-0.59324598	-1.08155799	0.93760699	0.271122
-0.59172100	-1.07881200	0.93766803	0.276249
-0.59034699	-1.07624805	0.93788099	0.282597
-0.58903497	-1.07383704	0.93824798	0.284550
-0.58781397	-1.07160902	0.93873602	0.284550
-0.58659399	-1.06941199	0.93922400	0.287236
-0.58519000	-1.06684899	0.93940699	0.287236
-0.58378601	-1.06428504	0.93958998	0.287236
-0.58219898	-1.06138599	0.93946803	0.287724
-0.58061200	-1.05848706	0.93934602	0.291386
-0.57884198	-1.05525196	0.93891901	0.291386
-0.57716399	-1.05219996	0.93861401	0.291386
-0.57566798	-1.04948401	0.93861401	0.292607
-0.57426500	-1.04695106	0.93876600	0.293828
-0.57286102	-1.04438806	0.93888903	0.291142
-0.57127398	-1.04151905	0.93873602	0.290654
-0.56959498	-1.03846705	0.93839997	0.292119
-0.56785601	-1.03526294	0.93791199	0.296025
-0.56608599	-1.03202796	0.93742400	0.294560
-0.56449902	-1.02916002	0.93721002	0.292363
-0.56294298	-1.02629101	0.93699598	0.294072
-0.56126398	-1.02327001	0.93666101	0.295048
-0.55970800	-1.02040100	0.93641698	0.293584
-0.55793798	-1.01719701	0.93589801	0.290166
-0.55619800	-1.01399195	0.93534899	0.290898
-0.55427599	-1.01048303	0.93449402	0.289921
-0.55268902	-1.00761402	0.93425000	0.289189
-0.55122399	-1.00492895	0.93415803	0.292607
-0.54982001	-1.00239599	0.93418902	0.292119
-0.54835498	-0.99971002	0.93409699	0.290410
-0.54698199	-0.99720800	0.93412799	0.290410
-0.54551703	-0.99452198	0.93400598	0.294560
-0.54402202	-0.99183702	0.93388402	0.294072
-0.54246497	-0.98899800	0.93357801	0.294072
-0.54100001	-0.98634303	0.93342602	0.294072
-0.53981000	-0.98414600	0.93376201	0.294560
-0.53862000	-0.98194897	0.93406701	0.297978
-0.53742999	-0.97978199	0.93437201	0.296269
-0.53596503	-0.97712702	0.93421900	0.296269
-0.53459197	-0.97462499	0.93418902	0.299199
-0.53321803	-0.97212201	0.93418902	0.307988
-0.53193700	-0.96977198	0.93431097	0.309697
-0.53065503	-0.96742201	0.93443298	0.309697
-0.52909899	-0.96461499	0.93409699	0.312383
-0.52772498	-0.96211201	0.93403602	0.315801
-0.52653497	-0.95994598	0.93431097	0.325078
-0.52543598	-0.95793200	0.93473798	0.330205
-0.52424598	-0.95576501	0.93498200	0.333135
-0.52299500	-0.95344502	0.93507397	0.333135
-0.52152997	-0.95078999	0.93485999	0.331914
-0.52015698	-0.94828802	0.93476897	0.331426
-0.51872301	-0.94566298	0.93452501	0.327276
-0.51753199	-0.94349700	0.93476897	0.329473
-0.51615900	-0.94102502	0.93467700	0.337041
-0.51469398	-0.93836999	0.93443298	0.344854
-0.51335102	-0.93589801	0.93431097	0.349493
-0.51207000	-0.93357801	0.93437201	0.344854
-0.51081800	-0.93125898	0.93440199	0.341924
-0.50935400	-0.92863500	0.93412799	0.338750
-0.50782800	-0.92582703	0.93366998	0.340703
-0.50602698	-0.92256200	0.93275499	0.340703
-0.50441003	-0.91960102	0.93211401	0.340215
-0.50297499	-0.91697699	0.93180799	0.338994
-0.50157201	-0.91435200	0.93150300	0.341924
-0.50022900	-0.91188002	0.93135101	0.341436
-0.49903899	-0.90974402	0.93150300	0.343145
-0.49778700	-0.90745503	0.93150300	0.347539
-0.49635300	-0.90483099	0.93116802	0.356085
-0.49500999	-0.90239000	0.93098402	0.355352
-0.49382001	-0.90025300	0.93113703	0.352911
-0.49275199	-0.89827001	0.93144202	0.352422
-0.49150100	-0.89598101	0.93141198	0.354131
-0.49031100	-0.89384502	0.93153399	0.357305
-0.48924300	-0.89186102	0.93180799	0.362921
-0.48805201	-0.88972503	0.93193102	0.364141
-0.48689300	-0.88761902	0.93205303	0.366094
-0.48573300	-0.88548303	0.93217498	0.368048
-0.48466501	-0.88349903	0.93244898	0.370977
-0.48365799	-0.88169903	0.93287700	0.375372
-0.48240700	-0.87941003	0.93281603	0.383429
-0.48124701	-0.87730402	0.93290699	0.386603
-0.48008701	-0.87516803	0.93299901	0.394659
-0.47883600	-0.87287903	0.93290699	0.404669
-0.62364203	-1.13355994	0.94047499	0.246708
-0.62202501	-1.13063002	0.94053602	0.247684
-0.62019300	-1.12733495	0.94026202	0.248661
-0.61821002	-1.12370300	0.93971300	0.249638
-0.61631799	-1.12025499	0.93931597	0.251102
-0.61460900	-1.11717200	0.93916303	0.251102
-0.61299098	-1.11424303	0.93919402	0.250126
-0.61109900	-1.11079395	0.93873602	0.251347
-0.60929900	-1.10752904	0.93843102	0.250370
-0.60740697	-1.10407996	0.93800402	0.250370
-0.60572797	-1.10099804	0.93782002	0.253788
-0.60401899	-1.09791601	0.93763697	0.254276
-0.60231000	-1.09483302	0.93745399	0.255741
-0.60072303	-1.09190404	0.93742400	0.261601
-0.59910601	-1.08900499	0.93736303	0.264775
-0.59721398	-1.08558702	0.93684399	0.266728
-0.59544402	-1.08235204	0.93650800	0.269657
-0.59403998	-1.07978797	0.93672198	0.274296
-0.59272802	-1.07737696	0.93708801	0.275273
-0.59150702	-1.07515001	0.93757600	0.277470
-0.59019500	-1.07276905	0.93794298	0.282597
-0.58866900	-1.07002294	0.93797302	0.288212
-0.58717299	-1.06730700	0.93803400	0.287724
-0.58577001	-1.06474304	0.93821698	0.286259
-0.58427399	-1.06202698	0.93824798	0.285771
-0.58268702	-1.05912805	0.93812603	0.286748
-0.58137500	-1.05674696	0.93843102	0.290898
-0.57978803	-1.05387902	0.93830901	0.294560
-0.57820100	-1.05097997	0.93815601	0.299931
-0.57652301	-1.04792798	0.93785101	0.301640
-0.57484400	-1.04487598	0.93754601	0.295781
-0.57325703	-1.04200697	0.93739301	0.290654
-0.57167101	-1.03910804	0.93721002	0.287968
-0.57008398	-1.03623998	0.93702698	0.292363
-0.56867999	-1.03370702	0.93714899	0.293339
-0.56712300	-1.03083801	0.93696600	0.290654
-0.56553602	-1.02793896	0.93675202	0.288701
-0.56395000	-1.02506995	0.93653899	0.292363
-0.56227100	-1.02204895	0.93617201	0.294072
-0.56053197	-1.01884496	0.93565398	0.293095
-0.55876201	-1.01567101	0.93513501	0.290898
-0.55683899	-1.01213098	0.93427998	0.287236
-0.55516100	-1.00910902	0.93388402	0.285527
-0.55369598	-1.00642395	0.93379200	0.284306
-0.55192602	-1.00325000	0.93324298	0.287724
-0.55027801	-1.00022900	0.93281603	0.289921
-0.54869097	-0.99739099	0.93254101	0.291630
-0.54731798	-0.99485803	0.93257099	0.294560
-0.54594398	-0.99235499	0.93260199	0.292363
-0.54447901	-0.98966998	0.93247998	0.293339
-0.54292297	-0.98683202	0.93217498	0.296269
-0.54151899	-0.98432899	0.93217498	0.297978
-0.54035902	-0.98213202	0.93251002	0.293584
-0.53926098	-0.98011798	0.93296802	0.293584
-0.53797901	-0.97776800	0.93312103	0.296513
-0.53666699	-0.97544903	0.93327302	0.299687
-0.53556800	-0.97343397	0.93373102	0.303105
-0.53437799	-0.97126800	0.93403602	0.307988
-0.53282201	-0.96842998	0.93366998	0.309209
-0.53135699	-0.96577501	0.93348700	0.310185
-0.52970898	-0.96278399	0.93296802	0.314336
-0.52824402	-0.96012902	0.93278497	0.323857
-0.52723700	-0.95829803	0.93336499	0.327764
-0.52632099	-0.95661902	0.93409699	0.330205
-0.52513099	-0.95445299	0.93434101	0.331426
-0.52375799	-0.95195001	0.93427998	0.332403
-0.52229297	-0.94932598	0.93406701	0.330694
-0.52085900	-0.94667101	0.93382299	0.331426
-0.51966900	-0.94450402	0.93406701	0.330205
-0.51820397	-0.94184899	0.93382299	0.331426
-0.51673901	-0.93922400	0.93354797	0.337285
-0.51539600	-0.93675202	0.93345600	0.345342
-0.51402301	-0.93425000	0.93336499	0.344854
-0.51265001	-0.93177801	0.93324298	0.341924
-0.51121497	-0.92915303	0.93296802	0.340703
-0.50975001	-0.92652899	0.93269300	0.340703
-0.50840801	-0.92405701	0.93254101	0.344854
-0.50669903	-0.92094398	0.93177801	0.343633
-0.50532502	-0.91847199	0.93162501	0.341436
-0.50389099	-0.91584802	0.93132001	0.344366
-0.50236499	-0.91307098	0.93083203	0.343145
-0.50093102	-0.91044599	0.93052697	0.343877
-0.49974099	-0.90831000	0.93067902	0.346319
-0.49848899	-0.90602100	0.93067902	0.352911
-0.49729899	-0.90388501	0.93083203	0.362676
-0.49614000	-0.90174901	0.93098402	0.360235
-0.49470499	-0.89915502	0.93061799	0.356573
-0.49327099	-0.89652997	0.93028301	0.355352
-0.49192801	-0.89408898	0.93006903	0.354864
-0.49082899	-0.89210498	0.93037403	0.363165
-0.48976099	-0.89015198	0.93067902	0.365606
-0.48884600	-0.88850403	0.93128997	0.364874
-0.48768601	-0.88636798	0.93138099	0.366827
-0.48640400	-0.88407898	0.93135101	0.369757
-0.48515299	-0.88178998	0.93128997	0.372442
-0.48408499	-0.87983698	0.93153399	0.378302
-0.48317000	-0.87818903	0.93214399	0.380255
-0.48210099	-0.87620503	0.93238801	0.384649
-0.48100299	-0.87425202	0.93266302	0.391485
-0.47966000	-0.87181097	0.93241900	0.401007
-0.62464899	-1.13206506	0.93742400	0.222049
-0.62513697	-1.13294995	0.94062799	0.242802
-0.62361097	-1.13017297	0.94081098	0.245243
-0.62190199	-1.12708998	0.94068903	0.243778
-0.62019300	-1.12397802	0.94059801	0.243290
-0.61848402	-1.12086499	0.94047499	0.245731
-0.61665303	-1.11759901	0.94020098	0.244755
-0.61479199	-1.11415100	0.93977398	0.243778
-0.61299098	-1.11088598	0.93946803	0.247440
-0.61115998	-1.10762000	0.93916303	0.249393
-0.60948199	-1.10453796	0.93901098	0.248417
-0.60786402	-1.10160804	0.93897998	0.249638
-0.60615498	-1.09852600	0.93879700	0.251835
-0.60453802	-1.09559596	0.93876600	0.256229
-0.60264599	-1.09217799	0.93827802	0.262821
-0.60066199	-1.08857703	0.93763697	0.271855
-0.59889197	-1.08534205	0.93730199	0.273808
-0.59736598	-1.08259594	0.93739301	0.274296
-0.59577900	-1.07969701	0.93730199	0.275761
-0.59425402	-1.07698095	0.93736303	0.274296
-0.59266698	-1.07408094	0.93730199	0.275761
-0.59123200	-1.07151794	0.93748498	0.281621
-0.59019500	-1.06962597	0.93827802	0.286748
-0.58897400	-1.06742895	0.93876600	0.289921
-0.58738703	-1.06452894	0.93867499	0.288212
-0.58598298	-1.06196594	0.93885797	0.286748
-0.58439600	-1.05906701	0.93873602	0.285771
-0.58268702	-1.05601501	0.93843102	0.291142
-0.58109999	-1.05314600	0.93830901	0.293584
-0.57960498	-1.05043006	0.93830901	0.295781
-0.57810998	-1.04771399	0.93830901	0.296269
-0.57661402	-1.04499805	0.93830901	0.297490
-0.57502699	-1.04209900	0.93812603	0.297490
-0.57344103	-1.03922999	0.93797302	0.295293
-0.57194501	-1.03651404	0.93794298	0.292119
-0.57035798	-1.03364599	0.93775898	0.295537
-0.56886297	-1.03095996	0.93772900	0.293339
-0.56718397	-1.02790797	0.93736303	0.289677
-0.56541401	-1.02470398	0.93684399	0.291875
-0.56355298	-1.02134705	0.93617201	0.295293
-0.56199598	-1.01847804	0.93595898	0.296269
-0.56031799	-1.01545703	0.93559301	0.291875
-0.55854797	-1.01228297	0.93504298	0.292119
-0.55680799	-1.00907898	0.93449402	0.290410
-0.55503798	-1.00590503	0.93394500	0.286503
-0.55326802	-1.00273097	0.93339503	0.287236
-0.55171198	-0.99986303	0.93312103	0.287724
-0.55033898	-0.99735999	0.93315101	0.291142
-0.54911798	-0.99516302	0.93351698	0.294316
-0.54774499	-0.99266100	0.93354797	0.297978
-0.54634100	-0.99012798	0.93354797	0.295781
-0.54487598	-0.98747301	0.93342602	0.297246
-0.54350299	-0.98496997	0.93342602	0.300664
-0.54209900	-0.98246801	0.93345600	0.303838
-0.54081702	-0.98011798	0.93360901	0.301396
-0.53944403	-0.97761500	0.93360901	0.299931
-0.53813201	-0.97526598	0.93373102	0.300908
-0.53684998	-0.97294599	0.93388402	0.302617
-0.53556800	-0.97059602	0.93403602	0.307500
-0.53428602	-0.96827698	0.93415803	0.310185
-0.53288299	-0.96577501	0.93412799	0.314336
-0.53141803	-0.96311998	0.93391401	0.317754
-0.53007501	-0.96061701	0.93388402	0.320439
-0.52860999	-0.95796198	0.93366998	0.327276
-0.52723700	-0.95548999	0.93360901	0.330205
-0.52601600	-0.95332301	0.93388402	0.331914
-0.52491802	-0.95130903	0.93427998	0.330205
-0.52363598	-0.94898999	0.93437201	0.326787
-0.52226299	-0.94651800	0.93431097	0.330694
-0.52088898	-0.94401598	0.93421900	0.333623
-0.51969898	-0.94187897	0.93446398	0.336553
-0.51841700	-0.93956000	0.93452501	0.337774
-0.51698297	-0.93690503	0.93425000	0.336553
-0.51570100	-0.93461603	0.93431097	0.337285
-0.51432800	-0.93211401	0.93421900	0.336553
-0.51298499	-0.92964202	0.93409699	0.337774
-0.51152003	-0.92701697	0.93382299	0.339483
-0.50999498	-0.92423999	0.93336499	0.345098
-0.50825500	-0.92112702	0.93257099	0.345586
-0.50672901	-0.91834998	0.93211401	0.343145
-0.50502002	-0.91523701	0.93132001	0.341436
-0.50358599	-0.91261297	0.93101501	0.345586
-0.50230402	-0.91032398	0.93101501	0.345586
-0.50096101	-0.90788299	0.93086201	0.344366
-0.49977100	-0.90574598	0.93101501	0.344366
-0.49858099	-0.90360999	0.93116802	0.349981
-0.49733001	-0.90129101	0.93113703	0.350469
-0.49595600	-0.89884901	0.93095398	0.351202
-0.49479699	-0.89671302	0.93110698	0.351690
-0.49363700	-0.89457703	0.93122900	0.351202
-0.49244699	-0.89247102	0.93135101	0.351202
-0.49110401	-0.89003003	0.93116802	0.359503
-0.48994401	-0.88789397	0.93128997	0.363165
-0.48893699	-0.88606298	0.93171698	0.366094
-0.48786899	-0.88410902	0.93199199	0.366827
-0.48671001	-0.88197303	0.93211401	0.368048
-0.48561099	-0.88002002	0.93238801	0.369268
-0.48463401	-0.87818903	0.93281603	0.376593
-0.48335299	-0.87593102	0.93272400	0.382940
-0.48201001	-0.87348902	0.93247998	0.390265
-0.48075899	-0.87123102	0.93241900	0.399054
-0.62580901	-1.13078296	0.93946803	0.235966
-0.62522900	-1.12974501	0.94108599	0.246220
-0.62379497	-1.12715101	0.94142199	0.248173
-0.62217700	-1.12422204	0.94145203	0.246708
-0.62025499	-1.12077296	0.94105500	0.245731
-0.61836201	-1.11732495	0.94062799	0.245243
-0.61656201	-1.11405897	0.94035298	0.246220
-0.61494398	-1.11116004	0.94035298	0.245731
-0.61311299	-1.10789502	0.94004798	0.246952
-0.61122102	-1.10444605	0.93958998	0.248417
-0.60942101	-1.10118103	0.93928498	0.250126
-0.60752898	-1.09776294	0.93879700	0.254276
-0.60572797	-1.09449804	0.93849200	0.256718
-0.60401899	-1.09141505	0.93827802	0.261357
-0.60240197	-1.08851600	0.93824798	0.269413
-0.60069299	-1.08543396	0.93803400	0.271366
-0.59901398	-1.08238196	0.93782002	0.271366
-0.59730500	-1.07930005	0.93760699	0.274784
-0.59581000	-1.07655299	0.93766803	0.273808
-0.59428400	-1.07383704	0.93772900	0.273320
-0.59297198	-1.07145703	0.93809497	0.275273
-0.59184301	-1.06941199	0.93873602	0.280400
-0.59071398	-1.06736803	0.93937701	0.289921
-0.58918798	-1.06462097	0.93940699	0.292363
-0.58769202	-1.06190503	0.93943799	0.290898
-0.58610499	-1.05900598	0.93931597	0.286748
-0.58467102	-1.05647302	0.93949902	0.286259
-0.58308399	-1.05357397	0.93934602	0.286748
-0.58149701	-1.05070496	0.93922400	0.290654
-0.57988000	-1.04780602	0.93907201	0.294316
-0.57820100	-1.04478502	0.93876600	0.297978
-0.57670599	-1.04206800	0.93873602	0.294804
-0.57511902	-1.03916895	0.93858302	0.291630
-0.57331800	-1.03596497	0.93809497	0.290654
-0.57173198	-1.03309596	0.93791199	0.295048
-0.57005298	-1.03007495	0.93757600	0.297246
-0.56864899	-1.02754200	0.93766803	0.296757
-0.56715399	-1.02482605	0.93760699	0.295537
-0.56565899	-1.02214098	0.93757600	0.297978
-0.56382799	-1.01878405	0.93687397	0.297978
-0.56187397	-1.01524401	0.93605000	0.297490
-0.56001300	-1.01188695	0.93534899	0.296025
-0.55833399	-1.00886500	0.93495202	0.289433
-0.55659503	-1.00569201	0.93440199	0.286748
-0.55509901	-1.00300598	0.93431097	0.290166
-0.55369598	-1.00050402	0.93434101	0.291630
-0.55232197	-0.99797100	0.93440199	0.292851
-0.55073500	-0.99513203	0.93412799	0.292363
-0.54914898	-0.99229401	0.93385297	0.293584
-0.54777497	-0.98979199	0.93388402	0.294072
-0.54628003	-0.98710603	0.93373102	0.296269
-0.54490697	-0.98460400	0.93376201	0.299687
-0.54344201	-0.98194897	0.93360901	0.303349
-0.54185498	-0.97911102	0.93327302	0.302129
-0.54039001	-0.97645599	0.93312103	0.303349
-0.53929102	-0.97444201	0.93357801	0.306523
-0.53816199	-0.97242701	0.93403602	0.308965
-0.53706402	-0.97041303	0.93449402	0.309941
-0.53559899	-0.96775800	0.93431097	0.313115
-0.53419501	-0.96525598	0.93427998	0.312627
-0.53282201	-0.96278399	0.93425000	0.313115
-0.53153998	-0.96043402	0.93434101	0.314824
-0.53016698	-0.95796198	0.93431097	0.322637
-0.52885401	-0.95564300	0.93440199	0.325078
-0.52775598	-0.95362902	0.93483001	0.326787
-0.52674901	-0.95179701	0.93541002	0.328496
-0.52555799	-0.94963098	0.93565398	0.326299
-0.52424598	-0.94731098	0.93574500	0.323857
-0.52271998	-0.94450402	0.93534899	0.328984
-0.52125502	-0.94187897	0.93510401	0.333135
-0.51988202	-0.93937701	0.93501300	0.337774
-0.51850897	-0.93690503	0.93489099	0.337774
-0.51722699	-0.93458599	0.93495202	0.337774
-0.51567101	-0.93180799	0.93452501	0.334356
-0.51423597	-0.92915303	0.93425000	0.333623
-0.51304603	-0.92701697	0.93446398	0.336553
-0.51167297	-0.92454499	0.93434101	0.338506
-0.51011699	-0.92176801	0.93388402	0.343145
-0.50840801	-0.91865498	0.93308997	0.341924
-0.50688201	-0.91587800	0.93263203	0.340215
-0.50523400	-0.91294903	0.93199199	0.345098
-0.50379902	-0.91032398	0.93165600	0.343389
-0.50233501	-0.90772998	0.93135101	0.340215
-0.50108302	-0.90541101	0.93132001	0.340215
-0.49974099	-0.90296900	0.93116802	0.344610
-0.49855000	-0.90083301	0.93132001	0.349981
-0.49745199	-0.89884901	0.93162501	0.349981
-0.49635300	-0.89689600	0.93193102	0.351202
-0.49528500	-0.89491302	0.93223602	0.352422
-0.49391201	-0.89247102	0.93202198	0.351934
-0.49256900	-0.89003003	0.93180799	0.356329
-0.49137899	-0.88789397	0.93193102	0.358770
-0.49021900	-0.88578802	0.93205303	0.363165
-0.48902899	-0.88365197	0.93217498	0.368048
-0.48786899	-0.88154602	0.93226600	0.373175
-0.48677099	-0.87956202	0.93254101	0.374884
-0.48576400	-0.87776202	0.93296802	0.379034
-0.48469499	-0.87580901	0.93324298	0.381720
-0.48353601	-0.87367201	0.93333399	0.390509
-0.48252901	-0.87187201	0.93373102	0.400519
-0.48133901	-0.86976600	0.93382299	0.405402
-0.62397802	-1.12409997	0.93211401	0.220096
-0.62715101	-1.12980700	0.93931597	0.245243
-0.62589997	-1.12754798	0.93995702	0.249638
-0.62428302	-1.12461901	0.93998700	0.248661
-0.62248200	-1.12135303	0.93971300	0.244755
-0.62074298	-1.11827099	0.93958998	0.244266
-0.61903399	-1.11515796	0.93946803	0.244755
-0.61723298	-1.11189306	0.93916303	0.244755
-0.61531103	-1.10847497	0.93873602	0.246464
-0.61360198	-1.10539198	0.93858302	0.244999
-0.61198401	-1.10246301	0.93858302	0.244511
-0.61036700	-1.09956396	0.93855298	0.247196
-0.60838300	-1.09596300	0.93794298	0.252323
-0.60667402	-1.09288001	0.93775898	0.258427
-0.60496497	-1.08979797	0.93754601	0.264775
-0.60316497	-1.08656299	0.93721002	0.267216
-0.60136402	-1.08329797	0.93684399	0.268925
-0.59947199	-1.07991004	0.93635601	0.270878
-0.59785497	-1.07701099	0.93626398	0.276493
-0.59632897	-1.07426500	0.93632501	0.278935
-0.59501600	-1.07188404	0.93669099	0.280644
-0.59370399	-1.06950402	0.93705702	0.284550
-0.59236097	-1.06712306	0.93739301	0.294072
-0.59114099	-1.06489599	0.93788099	0.297246
-0.58964503	-1.06218004	0.93791199	0.294560
-0.58830303	-1.05979896	0.93824798	0.289433
-0.58689898	-1.05723596	0.93843102	0.286748
-0.58519000	-1.05418396	0.93812603	0.289433
-0.58360302	-1.05131495	0.93800402	0.289921
-0.58210802	-1.04859900	0.93800402	0.290654
-0.58067298	-1.04606605	0.93815601	0.290654
-0.57917798	-1.04334998	0.93815601	0.292363
-0.57749897	-1.04029799	0.93782002	0.290654
-0.57609600	-1.03776598	0.93797302	0.290654
-0.57429498	-1.03456104	0.93748498	0.294560
-0.57261699	-1.03154004	0.93714899	0.294072
-0.57081598	-1.02833605	0.93666101	0.294560
-0.56913799	-1.02531397	0.93629497	0.296269
-0.56764197	-1.02259803	0.93623400	0.298466
-0.56614703	-1.01991296	0.93617201	0.294804
-0.56437701	-1.01670802	0.93565398	0.296269
-0.56251502	-1.01338196	0.93498200	0.301885
-0.56074500	-1.01017797	0.93443298	0.298222
-0.55918902	-1.00733900	0.93418902	0.291142
-0.55760199	-1.00447094	0.93394500	0.285527
-0.55583203	-1.00129700	0.93339503	0.289433
-0.55415303	-0.99830598	0.93296802	0.295048
-0.55277997	-0.99577302	0.93299901	0.298955
-0.55146801	-0.99345398	0.93318200	0.297246
-0.54997301	-0.99076802	0.93305999	0.296757
-0.54841602	-0.98793000	0.93278497	0.296269
-0.54682899	-0.98509198	0.93247998	0.296757
-0.54527301	-0.98225403	0.93217498	0.298711
-0.54386902	-0.97975200	0.93220502	0.297002
-0.54231298	-0.97694403	0.93186998	0.298711
-0.54100001	-0.97459400	0.93202198	0.302617
-0.53971899	-0.97227502	0.93217498	0.308476
-0.53834498	-0.96977198	0.93214399	0.316045
-0.53730798	-0.96794099	0.93275499	0.318242
-0.53630102	-0.96608001	0.93336499	0.319463
-0.53508002	-0.96391302	0.93364000	0.318975
