#    X	          Y	         Z	    Scalar field
-2.17408800	0.85658300	0.37916601	-1491.000000
-2.21745300	0.75779700	0.37797499	-1622.000000
-2.28550696	0.34455901	0.37876901	-1628.000000
-2.17439294	0.93541002	0.37989801	-1599.000000
-2.20594811	1.04640198	0.38084400	-1652.000000
-2.19297791	1.05479395	0.38194299	-1596.000000
-2.19120789	0.94990498	0.38020301	-1669.000000
-2.22520399	0.83473200	0.37873799	-1604.000000
-2.28727698	0.34620699	0.37870800	-1651.000000
-2.21458411	0.85505700	0.37870800	-1610.000000
-2.15580702	0.94520599	0.38005099	-1518.000000
-2.23850989	0.81105000	0.37828100	-1683.000000
-2.19538903	1.00581396	0.38093600	-1603.000000
-2.28520203	0.34663400	0.37876901	-1653.000000
-2.22746301	0.90675402	0.37937900	-1677.000000
-2.28337097	0.34379601	0.37876901	-1606.000000
-2.28468299	0.34513900	0.37864700	-1612.000000
-2.28306603	0.34419301	0.37873799	-1616.000000
-2.28297400	0.34489399	0.37873799	-1594.000000
-2.19587708	0.89067101	0.37916601	-1617.000000
-2.28141809	0.34495500	0.37886000	-1590.000000
-2.20613098	0.93931597	0.37941000	-1621.000000
-2.27189589	0.68360901	0.37809801	-1690.000000
-2.19963098	0.93489099	0.37974501	-1604.000000
-2.28691101	0.47853100	0.37797499	-1635.000000
-2.25782800	0.82664502	0.37968400	-1718.000000
-2.24647498	0.66093397	0.37770101	-1622.000000
-2.28282189	0.34736601	0.37876901	-1642.000000
-2.23881507	0.50035101	0.37852499	-1425.000000
-2.15199304	1.02204895	0.38157699	-1626.000000
-2.29924011	0.48924300	0.37840301	-1625.000000
-2.17161608	0.87693799	0.37889099	-1552.000000
-2.20811510	0.98573297	0.38029501	-1651.000000
-2.16749597	0.93632501	0.38008100	-1535.000000
-2.20960999	1.02265894	0.37977600	-1631.000000
-2.26884508	0.67665100	0.37806699	-1662.000000
-2.14833093	0.98106402	0.38056901	-1520.000000
-2.28657508	0.35078400	0.37870800	-1617.000000
-2.21516395	0.77400202	0.37849399	-1658.000000
-2.24128699	0.86537200	0.37901300	-1615.000000
-2.19755602	0.75831598	0.37870800	-1571.000000
-2.24885607	0.66499299	0.37788400	-1651.000000
-2.17948890	0.92835999	0.38020301	-1595.000000
-2.18385291	1.03752100	0.38102701	-1565.000000
-2.30925012	0.48356599	0.37864700	-1662.000000
-2.24177599	0.82286102	0.37864700	-1654.000000
-2.28495789	0.34980801	0.37879899	-1635.000000
-2.20347595	0.81108099	0.37834200	-1614.000000
-2.28297400	0.34996000	0.37849399	-1623.000000
-2.28270006	0.35020399	0.37846401	-1617.000000
-2.28303504	0.35069299	0.37889099	-1608.000000
-2.31101990	0.47987401	0.37879899	-1680.000000
-2.22657800	0.70246899	0.37770101	-1635.000000
-2.24333191	0.87693799	0.37959301	-1679.000000
-2.18342590	0.90583801	0.37974501	-1555.000000
-2.14228797	1.07582104	0.38279700	-1631.000000
-2.28712511	0.34507799	0.37904400	-1615.000000
-2.24632311	0.71870399	0.37776199	-1668.000000
-2.28703308	0.34577900	0.37904400	-1612.000000
-2.28422499	0.34461999	0.37892199	-1595.000000
-2.28413391	0.34648100	0.37934899	-1637.000000
-2.28593397	0.34819001	0.37892199	-1660.000000
-2.28739905	0.35136399	0.37925699	-1612.000000
-2.21864295	0.83100897	0.37907401	-1624.000000
-2.25605798	0.64213598	0.37757900	-1603.000000
-2.27577209	0.40931699	0.37892199	-1606.000000
-2.28135705	0.34858701	0.37895200	-1643.000000
-2.28178406	0.34904501	0.37901300	-1645.000000
-2.30400109	0.46910101	0.37809801	-1632.000000
-2.25181603	0.71199000	0.37788400	-1614.000000
-2.28514099	0.34983799	0.37922701	-1639.000000
-2.19438195	0.96452302	0.37968400	-1597.000000
-2.26975989	0.47605899	0.37782300	-1547.000000
-2.22727990	0.81437701	0.37831101	-1658.000000
-2.28529406	0.51518202	0.37785301	-1635.000000
-2.20671105	1.06535304	0.38102701	-1606.000000
-2.14994788	1.03703296	0.38194299	-1624.000000
-2.20820594	0.79655498	0.37864700	-1614.000000
-2.16917396	0.97758502	0.38069201	-1605.000000
-2.18562293	1.06764197	0.38215601	-1551.000000
-2.19166589	0.84779400	0.37864700	-1591.000000
-2.16206408	1.03434801	0.38117999	-1583.000000
-2.28968811	0.35347000	0.37855500	-1622.000000
-2.28920007	0.35304299	0.37882999	-1623.000000
-2.22657800	0.88914502	0.37937900	-1621.000000
-2.25810194	0.68489099	0.37794501	-1672.000000
-2.29060411	0.35542300	0.37873799	-1622.000000
-2.21971107	0.92088300	0.37986800	-1666.000000
-2.29548597	0.35615501	0.37879899	-1608.000000
-2.20402503	0.86702001	0.37895200	-1621.000000
-2.20506310	1.04234302	0.38124099	-1655.000000
-2.23954797	0.70478803	0.37794501	-1624.000000
-2.29667711	0.35826099	0.37867701	-1660.000000
-2.29557800	0.35914600	0.37852499	-1674.000000
-2.27159095	0.67668200	0.37849399	-1612.000000
-2.24247694	0.68663001	0.37715101	-1630.000000
-2.21778893	0.93949902	0.37995899	-1673.000000
-2.28996301	0.35646099	0.37867701	-1642.000000
-2.21769691	0.64277601	0.37800601	-1489.000000
-2.29097009	0.35664400	0.37846401	-1644.000000
-2.21583605	1.01026905	0.37986800	-1555.000000
-2.29176307	0.35780299	0.37861601	-1655.000000
-2.29112196	0.35844401	0.37889099	-1659.000000
-2.29099989	0.35768101	0.37886000	-1651.000000
-2.24668908	0.44615200	0.37867701	-1339.000000
-2.29005408	0.35899401	0.37873799	-1653.000000
-2.25041199	0.49760401	0.37806699	-1518.000000
-2.22203112	0.94401598	0.38008100	-1671.000000
-2.29508996	0.35209700	0.37901300	-1653.000000
-2.29673791	0.35282901	0.37892199	-1626.000000
-2.25401306	0.45893899	0.37843299	-1531.000000
-2.22438002	0.68443298	0.37800601	-1559.000000
-2.21751404	0.85426301	0.37870800	-1613.000000
-2.29438806	0.35347000	0.37892199	-1617.000000
-2.29661608	0.35353100	0.37892199	-1601.000000
-2.29493690	0.35466000	0.37904400	-1620.000000
-2.31764197	0.51765400	0.37959301	-1714.000000
-2.26670790	0.72099298	0.37867701	-1696.000000
-2.29200697	0.35420200	0.37895200	-1629.000000
-2.29219103	0.35459900	0.37898299	-1631.000000
-2.22187805	0.74473602	0.37797499	-1597.000000
-2.22486901	0.63114899	0.37825000	-1503.000000
-2.29316711	0.35624701	0.37916601	-1637.000000
-2.28837609	0.41404700	0.37809801	-1620.000000
-2.29685998	0.35682699	0.37904400	-1638.000000
-2.29560900	0.35664400	0.37919599	-1640.000000
-2.29521203	0.35758999	0.37916601	-1644.000000
-2.16953993	0.93412799	0.37986800	-1604.000000
-2.25672889	0.45829800	0.37809801	-1565.000000
-2.16047692	1.02366602	0.38176000	-1552.000000
-2.29191589	0.35633901	0.37898299	-1633.000000
-2.29252601	0.35719299	0.37910500	-1647.000000
-2.23228502	0.84959400	0.37870800	-1636.000000
-2.29035902	0.35655200	0.37910500	-1639.000000
-2.17771912	1.08180201	0.38279700	-1596.000000
-2.24815392	0.46495101	0.37879899	-1435.000000
-2.28800988	0.51020801	0.37736499	-1652.000000
-2.28929090	0.47978199	0.37727401	-1617.000000
-2.20609999	0.90678400	0.37934899	-1644.000000
-2.28889489	0.35191301	0.37873799	-1637.000000
-2.28773499	0.35316500	0.37858599	-1624.000000
-2.18852210	1.02821398	0.38105801	-1619.000000
-2.23573303	0.72935498	0.37855500	-1584.000000
-2.18257093	0.98817402	0.38066101	-1611.000000
-2.20924401	0.81755102	0.37843299	-1630.000000
-2.22450304	0.66197199	0.37773100	-1556.000000
-2.19053602	0.87748700	0.37910500	-1641.000000
-2.22050500	0.64549297	0.37818900	-1488.000000
-2.30277991	0.47587600	0.37852499	-1640.000000
-2.16212511	1.01625097	0.38148499	-1607.000000
-2.28465295	0.35166901	0.37879899	-1605.000000
-2.28474402	0.35270700	0.37886000	-1619.000000
-2.17002892	0.90690601	0.38011199	-1564.000000
-2.28129601	0.47181699	0.37764001	-1620.000000
-2.18629503	0.77339202	0.37852499	-1452.000000
-2.28279090	0.35279801	0.37852499	-1624.000000
-2.28178406	0.35261500	0.37873799	-1617.000000
-2.17289710	0.88334697	0.37947100	-1566.000000
-2.28486609	0.35383600	0.37852499	-1639.000000
-2.20561194	1.03126502	0.38136300	-1641.000000
-2.19493103	0.95832801	0.37974501	-1634.000000
-2.26856995	0.63700902	0.37739599	-1629.000000
-2.25138903	0.66996801	0.37849399	-1535.000000
-2.30604601	0.43904099	0.37864700	-1637.000000
-2.26268005	0.65550202	0.37806699	-1645.000000
-2.16493201	0.91822797	0.38044700	-1550.000000
-2.14695692	1.03517199	0.38215601	-1617.000000
-2.28865099	0.35658300	0.37882999	-1630.000000
-2.25141907	0.68324298	0.37760901	-1677.000000
-2.23005700	0.80601501	0.37828100	-1650.000000
-2.20582604	1.06602502	0.38096601	-1608.000000
-2.28810096	0.35868800	0.37879899	-1657.000000
-2.22633410	0.78480500	0.37846401	-1654.000000
-2.28694201	0.35813901	0.37858599	-1650.000000
-2.25251794	0.50535601	0.37794501	-1572.000000
-2.28605700	0.35920700	0.37846401	-1660.000000
-2.20518494	0.86012298	0.37873799	-1607.000000
-2.15144300	0.96083099	0.38081399	-1433.000000
-2.15876794	0.96778899	0.38008100	-1540.000000
-2.20796204	0.93360901	0.37971500	-1677.000000
-2.28141809	0.35655200	0.37876901	-1623.000000
-2.26542711	0.76060498	0.37892199	-1718.000000
-2.24125695	0.71095300	0.37773100	-1593.000000
-2.22062707	0.84873998	0.37922701	-1659.000000
-2.25566101	0.70478803	0.37776199	-1609.000000
-2.18583703	1.08995104	0.38255301	-1568.000000
-2.28153992	0.35765100	0.37846401	-1642.000000
-2.21327209	0.93186998	0.37962300	-1654.000000
-2.22749305	0.67790198	0.37742600	-1594.000000
-2.25242591	0.79087800	0.37889099	-1702.000000
-2.21534705	1.02076697	0.38008100	-1564.000000
-2.28782701	0.35215801	0.37895200	-1617.000000
-2.22730994	0.83201599	0.37852499	-1631.000000
-2.28819299	0.35289001	0.37904400	-1610.000000
-2.17225599	1.00047302	0.38111901	-1629.000000
-2.21220398	1.02522302	0.37992901	-1587.000000
-2.28404188	0.35224900	0.37910500	-1608.000000
-2.28636193	0.66041601	0.37886000	-1708.000000
-2.20805407	0.99061602	0.38060001	-1651.000000
-2.28291297	0.35462999	0.37898299	-1608.000000
-2.16682410	1.07716405	0.38252300	-1630.000000
-2.26365709	0.43171701	0.37840301	-1568.000000
-2.23860192	0.78407300	0.37876901	-1660.000000
-2.28770399	0.35752901	0.37907401	-1639.000000
-2.24543810	0.77790803	0.37870800	-1669.000000
-2.18940711	0.86912501	0.37879899	-1646.000000
-2.16056800	0.94609100	0.38005099	-1552.000000
-2.20051599	0.94343603	0.38001999	-1656.000000
-2.31208801	0.36067200	0.37858599	-1659.000000
-2.24125695	0.49040201	0.37855500	-1437.000000
-2.22108507	0.71064800	0.37800601	-1535.000000
-2.32160902	0.44398499	0.37934899	-1691.000000
-2.17158508	0.86830097	0.37910500	-1534.000000
-2.30534410	0.36222801	0.37864700	-1679.000000
-2.30925012	0.36604300	0.37861601	-1647.000000
-2.31132507	0.36567700	0.37858599	-1670.000000
-2.31007409	0.36546299	0.37873799	-1668.000000
-2.30174303	0.50840801	0.37794501	-1706.000000
-2.30488610	0.36357099	0.37861601	-1672.000000
-2.19532800	1.09983802	0.38221699	-1516.000000
-2.18699598	0.89741498	0.37901300	-1598.000000
-2.30589294	0.36482200	0.37882999	-1668.000000
-2.30705309	0.36567700	0.37864700	-1649.000000
-2.30744910	0.36610401	0.37870800	-1640.000000
-2.19480896	0.73875397	0.37873799	-1499.000000
-2.30519104	0.36613500	0.37873799	-1640.000000
-2.24229407	0.63786298	0.37791401	-1585.000000
-2.30912805	0.35945100	0.37956199	-1656.000000
-2.31227112	0.35993999	0.37971500	-1655.000000
-2.25151110	0.78984100	0.37870800	-1684.000000
-2.31135607	0.36158800	0.37922701	-1659.000000
-2.17692590	0.82469201	0.37886000	-1515.000000
-2.18769789	0.84150702	0.37882999	-1584.000000
-2.24677992	0.64744598	0.37788400	-1569.000000
-2.29902601	0.45216399	0.37831101	-1616.000000
-2.19969201	0.74378997	0.37828100	-1544.000000
-2.19038391	1.05406201	0.38151601	-1602.000000
-2.13874793	1.04716504	0.38179001	-1515.000000
-2.30943298	0.36286899	0.37895200	-1661.000000
-2.30534410	0.36030599	0.37898299	-1649.000000
-2.15428209	0.99467498	0.38081399	-1602.000000
-2.20665002	0.76145899	0.37876901	-1600.000000
-2.28263903	0.45991501	0.37818900	-1600.000000
-2.30528307	0.36064100	0.37898299	-1674.000000
-2.30729699	0.36171001	0.37934899	-1679.000000
-2.26304603	0.67112702	0.37770101	-1637.000000
-2.30790710	0.36283901	0.37907401	-1676.000000
-2.27394104	0.45051599	0.37800601	-1590.000000
-2.30494690	0.36274701	0.37898299	-1677.000000
-2.19938707	0.92805499	0.37928799	-1658.000000
-2.23124695	0.92640698	0.38035601	-1692.000000
-2.31214905	0.36469999	0.37904400	-1671.000000
-2.30918908	0.36454800	0.37895200	-1690.000000
-2.24220300	0.73936498	0.37776199	-1662.000000
-2.31227112	0.36537200	0.37910500	-1671.000000
-2.31126404	0.36711100	0.37898299	-1670.000000
-2.30558801	0.36476099	0.37913501	-1661.000000
-2.30812097	0.36473101	0.37916601	-1676.000000
-2.30567908	0.36433399	0.37913501	-1674.000000
-2.30705309	0.36531100	0.37901300	-1652.000000
-2.22242689	0.72819501	0.37797499	-1628.000000
-2.17887902	1.08784497	0.38261399	-1607.000000
-2.17103601	0.94871497	0.37986800	-1586.000000
-2.25422692	0.49427801	0.37782300	-1510.000000
-2.30375695	0.35938999	0.37870800	-1659.000000
-2.30116296	0.36155701	0.37873799	-1690.000000
-2.18958998	0.92308003	0.37983701	-1606.000000
-2.19377089	0.92802399	0.37922701	-1640.000000
-2.30275011	0.36277801	0.37864700	-1688.000000
-2.30171204	0.36305201	0.37846401	-1676.000000
-2.29765296	0.35981801	0.37886000	-1687.000000
-2.19978309	0.76783800	0.37843299	-1587.000000
-2.29914904	0.36006200	0.37873799	-1691.000000
-2.21937609	0.62574798	0.37861601	-1475.000000
-2.17790198	1.08488500	0.38227800	-1561.000000
-2.29872108	0.35963401	0.37864700	-1683.000000
-2.30213904	0.46083099	0.37794501	-1626.000000
-2.18119788	0.95195001	0.38001999	-1603.000000
-2.23008704	0.71351600	0.37766999	-1639.000000
-2.24659705	0.66478002	0.37788400	-1638.000000
-2.30162001	0.36482200	0.37889099	-1641.000000
-2.17097497	0.88685602	0.37937900	-1556.000000
-2.21400499	0.68354797	0.37821999	-1535.000000
-2.20570397	0.78096002	0.37815899	-1648.000000
-2.17399597	0.92561299	0.37995899	-1626.000000
-2.30116296	0.36622599	0.37882999	-1634.000000
-2.29753089	0.36418200	0.37858599	-1642.000000
-2.29899597	0.36402899	0.37882999	-1651.000000
-2.25303602	0.51417500	0.37797499	-1570.000000
-2.21196008	1.01539600	0.38081399	-1656.000000
-2.29835510	0.36503601	0.37873799	-1633.000000
-2.15040588	0.98249799	0.38056901	-1543.000000
-2.29701209	0.36585999	0.37855500	-1642.000000
-2.29872108	0.36582899	0.37882999	-1635.000000
-2.20890808	0.67298901	0.37840301	-1468.000000
-2.21006799	1.05262804	0.38105801	-1658.000000
-2.24034095	0.71299702	0.37770101	-1638.000000
-2.26219201	0.51661700	0.37764001	-1573.000000
-2.14854407	0.98237598	0.38069201	-1540.000000
-2.23863196	0.74269098	0.37852499	-1552.000000
-2.19126892	0.81196600	0.37843299	-1562.000000
-2.25990295	0.68891901	0.37840301	-1632.000000
-2.30146790	0.36079401	0.37913501	-1681.000000
-2.25972009	0.50724798	0.37766999	-1586.000000
-2.18223596	0.83445698	0.37870800	-1541.000000
-2.25550795	0.47483799	0.37846401	-1520.000000
-2.30220008	0.36268601	0.37892199	-1694.000000
-2.30094910	0.36250299	0.37910500	-1691.000000
-2.22615099	0.73817402	0.37791401	-1601.000000
-2.20869398	0.66099501	0.37818900	-1457.000000
-2.30036902	0.36314401	0.37901300	-1656.000000
-2.20988488	0.84861797	0.37876901	-1635.000000
-2.29719496	0.36234999	0.37922701	-1660.000000
-2.29429603	0.46961999	0.37809801	-1623.000000
-2.26612902	0.47016901	0.37815899	-1520.000000
-2.17366004	0.94148302	0.37977600	-1644.000000
-2.14210510	1.05833399	0.38154599	-1630.000000
-2.19853210	0.81852698	0.37876901	-1627.000000
-2.16651893	1.09294105	0.38319400	-1574.000000
-2.30229211	0.36378500	0.37895200	-1672.000000
-2.25050402	0.69859302	0.37818900	-1608.000000
-2.28819299	0.47953799	0.37821999	-1631.000000
-2.29899597	0.36372399	0.37919599	-1644.000000
-2.29984999	0.36341900	0.37892199	-1665.000000
-2.19068909	0.94078100	0.37956199	-1655.000000
-2.28797889	0.46101400	0.37797499	-1585.000000
-2.17070007	0.97670001	0.38047799	-1612.000000
-2.23701501	0.88291901	0.37937900	-1694.000000
-2.17863488	0.85243201	0.37922701	-1516.000000
-2.30818200	0.36763000	0.37889099	-1677.000000
-2.23237610	0.83815002	0.37886000	-1595.000000
-2.25172400	0.67692602	0.37809801	-1643.000000
-2.30604601	0.36885101	0.37855500	-1645.000000
-2.19468689	0.97352600	0.37989801	-1602.000000
-2.30595398	0.36949199	0.37855500	-1651.000000
-2.17280602	1.07807899	0.38185099	-1611.000000
-2.30995202	0.37229899	0.37889099	-1670.000000
-2.23512292	0.94850200	0.38029501	-1707.000000
-2.30927992	0.37489301	0.37886000	-1672.000000
-2.20558190	0.67829901	0.37776199	-1475.000000
-2.30732703	0.37150601	0.37882999	-1670.000000
-2.15815711	0.96342498	0.38084400	-1575.000000
-2.24769592	0.44392401	0.37840301	-1417.000000
-2.30656409	0.37175000	0.37870800	-1677.000000
-2.21495104	0.95564300	0.37977600	-1681.000000
-2.24467492	0.81791699	0.37840301	-1670.000000
-2.17158508	0.96574402	0.38026401	-1602.000000
-2.28449988	0.51432800	0.37770101	-1632.000000
-2.31224108	0.36872900	0.37916601	-1661.000000
-2.22932410	0.79130602	0.37812799	-1650.000000
-2.16966200	1.03163099	0.38130200	-1639.000000
-2.24461389	0.49507099	0.37815899	-1456.000000
-2.21900892	0.88612401	0.37925699	-1634.000000
-2.18916297	0.78663599	0.37858599	-1530.000000
-2.31092811	0.37068200	0.37901300	-1682.000000
-2.30921888	0.37040699	0.37910500	-1658.000000
-2.26615906	0.67973298	0.37779200	-1684.000000
-2.30628991	0.36808801	0.37934899	-1617.000000
-2.15275598	0.95494097	0.38062999	-1446.000000
-2.30628991	0.36845401	0.37898299	-1622.000000
-2.30748010	0.37013200	0.37919599	-1631.000000
-2.30696106	0.37040699	0.37913501	-1636.000000
-2.30488610	0.37083399	0.37919599	-1634.000000
-2.30613708	0.37101701	0.37901300	-1663.000000
-2.31010389	0.37278700	0.37895200	-1689.000000
-2.31098890	0.37181100	0.37904400	-1677.000000
-2.31184411	0.37120101	0.37916601	-1688.000000
-2.31190491	0.37382501	0.37925699	-1684.000000
-2.25343299	0.67475897	0.37788400	-1654.000000
-2.30946398	0.37342799	0.37922701	-1686.000000
-2.21290588	0.63401800	0.37870800	-1358.000000
-2.14756799	1.05775499	0.38188201	-1628.000000
-2.24278307	0.82515001	0.37852499	-1661.000000
-2.30561805	0.37123099	0.37892199	-1658.000000
-2.20973206	0.97373998	0.37977600	-1674.000000
-2.16557288	0.93757600	0.38026401	-1544.000000
-2.13938904	1.04347205	0.38200399	-1568.000000
-2.30833411	0.37428299	0.37907401	-1687.000000
-2.25068688	0.81779498	0.37892199	-1671.000000
-2.28321791	0.49357599	0.37791401	-1630.000000
-2.30577111	0.37318400	0.37901300	-1685.000000
-2.25923204	0.63438398	0.37773100	-1632.000000
-2.24980211	0.75843799	0.37837201	-1641.000000
-2.30271912	0.36900300	0.37879899	-1611.000000
-2.19404602	0.99702501	0.38056901	-1627.000000
-2.30073500	0.43400601	0.37840301	-1664.000000
-2.17179894	1.06089795	0.38246199	-1595.000000
-2.30397010	0.36918601	0.37861601	-1629.000000
-2.14561510	1.00321996	0.38127100	-1564.000000
-2.30137610	0.36979699	0.37858599	-1629.000000
-2.21238708	0.87077302	0.37889099	-1643.000000
-2.26887488	0.69773901	0.37828100	-1697.000000
-2.30845594	0.44883701	0.37855500	-1651.000000
-2.27476501	0.47160301	0.37770101	-1596.000000
-2.29917908	0.36946100	0.37861601	-1601.000000
-2.14533997	1.04713404	0.38197300	-1621.000000
-2.18013000	0.82252502	0.37882999	-1523.000000
-2.24183702	0.66600001	0.37797499	-1630.000000
-2.24476600	0.84641999	0.37922701	-1684.000000
-2.30220008	0.37223801	0.37879899	-1669.000000
-2.20561194	0.84617603	0.37837201	-1652.000000
-2.18733191	0.90623498	0.37922701	-1598.000000
-2.14820910	0.98466498	0.38114899	-1527.000000
-2.27485704	0.51441997	0.37770101	-1591.000000
-2.26411390	0.48103300	0.37818900	-1544.000000
-2.19303894	1.05247498	0.38179001	-1589.000000
-2.29804993	0.37156701	0.37886000	-1666.000000
-2.19306898	0.90660101	0.37931800	-1631.000000
-2.29734802	0.37294000	0.37876901	-1673.000000
-2.18748498	0.81629902	0.37886000	-1582.000000
-2.29997301	0.37367201	0.37882999	-1669.000000
-2.16996789	0.89042699	0.37983701	-1507.000000
-2.29829407	0.37486300	0.37861601	-1657.000000
-2.30195594	0.36738601	0.37901300	-1620.000000
-2.30342102	0.36732501	0.37922701	-1604.000000
-2.26927209	0.48912001	0.37779200	-1596.000000
-2.21977210	0.91169697	0.37971500	-1668.000000
-2.30296302	0.36866799	0.37919599	-1601.000000
-2.25840807	0.64665198	0.37739599	-1651.000000
-2.23527503	0.73356599	0.37757900	-1602.000000
-2.19032311	0.97529602	0.38017300	-1618.000000
-2.24394202	0.79997301	0.37889099	-1683.000000
-2.24577308	0.45585600	0.37849399	-1389.000000
-2.30317712	0.37083399	0.37892199	-1654.000000
-2.24546790	0.46726999	0.37843299	-1409.000000
-2.30213904	0.36927801	0.37907401	-1583.000000
-2.20814490	0.76267999	0.37831101	-1619.000000
-2.29701209	0.36845401	0.37898299	-1586.000000
-2.19432092	1.09168994	0.38270599	-1581.000000
-2.29945397	0.36885101	0.37901300	-1581.000000
-2.20634508	1.09721398	0.38197300	-1536.000000
-2.19322205	1.04661596	0.38102701	-1613.000000
-2.29731798	0.36961401	0.37907401	-1662.000000
-2.19548011	0.84413099	0.37864700	-1578.000000
-2.21232605	0.90333599	0.37928799	-1621.000000
-2.20301795	0.72297698	0.37809801	-1589.000000
-2.24617004	0.45152301	0.37840301	-1415.000000
-2.22166395	0.77201802	0.37821999	-1643.000000
-2.20069909	0.87281799	0.37879899	-1672.000000
-2.30394006	0.37208599	0.37907401	-1667.000000
-2.21260095	0.89787298	0.37977600	-1662.000000
-2.30088806	0.37239099	0.37895200	-1670.000000
-2.30387902	0.37400800	0.37910500	-1656.000000
-2.30287194	0.37416101	0.37895200	-1669.000000
-2.17784095	1.06172204	0.38182101	-1553.000000
-2.17793298	0.92262298	0.37999001	-1578.000000
-2.20539904	0.72752398	0.37831101	-1560.000000
-2.15754700	1.01209998	0.38133201	-1602.000000
-2.20524597	1.04606605	0.38111901	-1651.000000
-2.29917908	0.37355000	0.37910500	-1669.000000
-2.29496789	0.52342200	0.37852499	-1636.000000
-2.24281311	0.85923803	0.37925699	-1680.000000
-2.29771399	0.37330601	0.37922701	-1676.000000
-2.29368591	0.36753801	0.37879899	-1619.000000
-2.28761292	0.44618201	0.37818900	-1589.000000
-2.23057604	0.82414198	0.37818900	-1576.000000
-2.29515100	0.36018401	0.37846401	-1671.000000
-2.23405504	0.67222601	0.37782300	-1610.000000
-2.30311608	0.50166303	0.37867701	-1674.000000
-2.29472399	0.36113000	0.37879899	-1676.000000
-2.26139808	0.51023901	0.37727401	-1604.000000
-2.29649401	0.36253399	0.37873799	-1647.000000
-2.29371595	0.36134300	0.37864700	-1664.000000
-2.20902991	0.66743499	0.37852499	-1470.000000
-2.26411390	0.76753199	0.37907401	-1692.000000
-2.23783898	0.76295501	0.37831101	-1650.000000
-2.20625305	0.85304302	0.37925699	-1608.000000
-2.29148889	0.36100799	0.37864700	-1664.000000
-2.25645399	0.44306901	0.37831101	-1457.000000
-2.28920007	0.36137399	0.37867701	-1632.000000
-2.27577209	0.69023103	0.37861601	-1704.000000
-2.29518104	0.44990501	0.37837201	-1628.000000
-2.28938293	0.36323500	0.37873799	-1646.000000
-2.29002404	0.41984600	0.37852499	-1604.000000
-2.24476600	0.47911099	0.37837201	-1464.000000
-2.26380897	0.42414901	0.37855500	-1592.000000
-2.19786096	0.86195397	0.37852499	-1656.000000
-2.24983191	0.49439999	0.37821999	-1483.000000
-2.21464491	0.96495098	0.37992901	-1672.000000
-2.29676795	0.36552399	0.37886000	-1642.000000
-2.22636390	0.71348602	0.37821999	-1578.000000
-2.17799401	0.85139501	0.37907401	-1511.000000
-2.26866102	0.71504200	0.37831101	-1697.000000
-2.18620300	1.00691199	0.38087499	-1613.000000
-2.29325891	0.36570701	0.37867701	-1647.000000
-2.18830895	0.98381001	0.38081399	-1622.000000
-2.21843004	0.71394300	0.37815899	-1564.000000
-2.20869398	1.02189600	0.38078299	-1639.000000
-2.17335510	0.84574902	0.37879899	-1493.000000
-2.29157996	0.36357099	0.37873799	-1647.000000
-2.29081702	0.36531100	0.37864700	-1664.000000
-2.29328895	0.36054999	0.37892199	-1662.000000
-2.29539490	0.35945100	0.37925699	-1673.000000
-2.19050598	0.95475799	0.38001999	-1600.000000
-2.25569201	0.66291797	0.37770101	-1597.000000
-2.26783800	0.69206202	0.37785301	-1610.000000
-2.18418908	0.95561200	0.37992901	-1602.000000
-2.16856408	1.05021703	0.38203400	-1613.000000
-2.24882507	0.45457500	0.37855500	-1481.000000
-2.28929090	0.36027500	0.37904400	-1642.000000
-2.22685194	0.62455702	0.37751800	-1530.000000
-2.25764489	0.46876499	0.37785301	-1520.000000
-2.29148889	0.36061099	0.37901300	-1649.000000
-2.17930603	1.00016797	0.38056901	-1616.000000
-2.29161096	0.36146501	0.37904400	-1642.000000
-2.25929308	0.42109701	0.37882999	-1549.000000
-2.17915297	0.82441700	0.37879899	-1529.000000
-2.22288489	0.90040600	0.37910500	-1632.000000
-2.22813392	0.83033800	0.37895200	-1632.000000
-2.27430701	0.44358799	0.37785301	-1537.000000
-2.22276306	0.65995800	0.37773100	-1560.000000
-2.15617394	0.96620202	0.38035601	-1556.000000
-2.22590590	0.73893702	0.37791401	-1577.000000
-2.29521203	0.36711100	0.37904400	-1615.000000
-2.29432702	0.36616501	0.37925699	-1649.000000
-2.20460510	1.02412403	0.38111901	-1626.000000
-2.28913903	0.36430401	0.37910500	-1653.000000
-2.29182410	0.36473101	0.37916601	-1664.000000
-2.19874597	0.92491102	0.37974501	-1655.000000
-2.15318298	0.95207202	0.38087499	-1394.000000
-2.29212999	0.36582899	0.37925699	-1647.000000
-2.29286194	0.36628699	0.37901300	-1651.000000
-2.17765808	0.94151300	0.37999001	-1648.000000
-2.28614807	0.36015299	0.37852499	-1655.000000
-2.19599891	1.06852698	0.38172901	-1556.000000
-2.28724694	0.51087999	0.37800601	-1646.000000
-2.28764296	0.36039701	0.37840301	-1653.000000
-2.28730798	0.36256400	0.37840301	-1651.000000
-2.28718591	0.36326599	0.37840301	-1659.000000
-2.19734192	0.87980700	0.37910500	-1649.000000
-2.18565392	1.06263697	0.38182101	-1575.000000
-2.28544593	0.36299101	0.37846401	-1659.000000
-2.28169298	0.35945100	0.37889099	-1608.000000
-2.28419495	0.35984799	0.37855500	-1655.000000
-2.28358507	0.36048901	0.37849399	-1632.000000
-2.23594689	0.69670099	0.37736499	-1653.000000
-2.28318810	0.35969499	0.37876901	-1646.000000
